,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
592737,2017,30,Veracruz de Ignacio de la Llave,30099,Maltrata,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
592835,2017,30,Veracruz de Ignacio de la Llave,30100,Manlio Fabio Altamirano,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
592933,2017,30,Veracruz de Ignacio de la Llave,30101,Mariano Escobedo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593031,2017,30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,Acoso sexual,0,0,1,0,1,0,0.0,0.0,1.0,1.0,0.0,1.0
593129,2017,30,Veracruz de Ignacio de la Llave,30103,Mecatlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
593227,2017,30,Veracruz de Ignacio de la Llave,30104,Mecayapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593325,2017,30,Veracruz de Ignacio de la Llave,30105,Medellín de Bravo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593423,2017,30,Veracruz de Ignacio de la Llave,30106,Miahuatlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593521,2017,30,Veracruz de Ignacio de la Llave,30107,Las Minas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593619,2017,30,Veracruz de Ignacio de la Llave,30108,Minatitlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593717,2017,30,Veracruz de Ignacio de la Llave,30109,Misantla,Acoso sexual,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
593815,2017,30,Veracruz de Ignacio de la Llave,30110,Mixtla de Altamirano,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
593913,2017,30,Veracruz de Ignacio de la Llave,30111,Moloacán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594011,2017,30,Veracruz de Ignacio de la Llave,30112,Naolinco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594109,2017,30,Veracruz de Ignacio de la Llave,30113,Naranjal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594207,2017,30,Veracruz de Ignacio de la Llave,30114,Nautla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594305,2017,30,Veracruz de Ignacio de la Llave,30115,Nogales,Acoso sexual,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
594403,2017,30,Veracruz de Ignacio de la Llave,30116,Oluta,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594501,2017,30,Veracruz de Ignacio de la Llave,30117,Omealca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594599,2017,30,Veracruz de Ignacio de la Llave,30118,Orizaba,Acoso sexual,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
594697,2017,30,Veracruz de Ignacio de la Llave,30119,Otatitlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594795,2017,30,Veracruz de Ignacio de la Llave,30120,Oteapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
594893,2017,30,Veracruz de Ignacio de la Llave,30121,Ozuluama de Mascareñas,Acoso sexual,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0
594991,2017,30,Veracruz de Ignacio de la Llave,30122,Pajapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595089,2017,30,Veracruz de Ignacio de la Llave,30123,Pánuco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595187,2017,30,Veracruz de Ignacio de la Llave,30124,Papantla,Acoso sexual,1,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,2.0
595285,2017,30,Veracruz de Ignacio de la Llave,30125,Paso del Macho,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595383,2017,30,Veracruz de Ignacio de la Llave,30126,Paso de Ovejas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595481,2017,30,Veracruz de Ignacio de la Llave,30127,La Perla,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
595579,2017,30,Veracruz de Ignacio de la Llave,30128,Perote,Acoso sexual,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595677,2017,30,Veracruz de Ignacio de la Llave,30129,Platón Sánchez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595775,2017,30,Veracruz de Ignacio de la Llave,30130,Playa Vicente,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
595873,2017,30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,Acoso sexual,0,0,1,0,3,1,2.0,1.0,2.0,0.0,0.0,0.0
595971,2017,30,Veracruz de Ignacio de la Llave,30132,Las Vigas de Ramírez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596069,2017,30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596167,2017,30,Veracruz de Ignacio de la Llave,30134,Puente Nacional,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596265,2017,30,Veracruz de Ignacio de la Llave,30135,Rafael Delgado,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596363,2017,30,Veracruz de Ignacio de la Llave,30136,Rafael Lucio,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596461,2017,30,Veracruz de Ignacio de la Llave,30137,Los Reyes,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596559,2017,30,Veracruz de Ignacio de la Llave,30138,Río Blanco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
596657,2017,30,Veracruz de Ignacio de la Llave,30139,Saltabarranca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596755,2017,30,Veracruz de Ignacio de la Llave,30140,San Andrés Tenejapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596853,2017,30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,Acoso sexual,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2.0,0.0
596951,2017,30,Veracruz de Ignacio de la Llave,30142,San Juan Evangelista,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597049,2017,30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,Acoso sexual,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597147,2017,30,Veracruz de Ignacio de la Llave,30144,Sayula de Alemán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597245,2017,30,Veracruz de Ignacio de la Llave,30145,Soconusco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597343,2017,30,Veracruz de Ignacio de la Llave,30146,Sochiapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597441,2017,30,Veracruz de Ignacio de la Llave,30147,Soledad Atzompa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597539,2017,30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597637,2017,30,Veracruz de Ignacio de la Llave,30149,Soteapan,Acoso sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
597735,2017,30,Veracruz de Ignacio de la Llave,30150,Tamalín,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597833,2017,30,Veracruz de Ignacio de la Llave,30151,Tamiahua,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
597931,2017,30,Veracruz de Ignacio de la Llave,30152,Tampico Alto,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598029,2017,30,Veracruz de Ignacio de la Llave,30153,Tancoco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598127,2017,30,Veracruz de Ignacio de la Llave,30154,Tantima,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598225,2017,30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
598323,2017,30,Veracruz de Ignacio de la Llave,30156,Tatatila,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598421,2017,30,Veracruz de Ignacio de la Llave,30157,Castillo de Teayo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598519,2017,30,Veracruz de Ignacio de la Llave,30158,Tecolutla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598617,2017,30,Veracruz de Ignacio de la Llave,30159,Tehuipango,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598715,2017,30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598813,2017,30,Veracruz de Ignacio de la Llave,30161,Tempoal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
598911,2017,30,Veracruz de Ignacio de la Llave,30162,Tenampa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599009,2017,30,Veracruz de Ignacio de la Llave,30163,Tenochtitlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599107,2017,30,Veracruz de Ignacio de la Llave,30164,Teocelo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599205,2017,30,Veracruz de Ignacio de la Llave,30165,Tepatlaxco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599303,2017,30,Veracruz de Ignacio de la Llave,30166,Tepetlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599401,2017,30,Veracruz de Ignacio de la Llave,30167,Tepetzintla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599499,2017,30,Veracruz de Ignacio de la Llave,30168,Tequila,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599597,2017,30,Veracruz de Ignacio de la Llave,30169,José Azueta,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599695,2017,30,Veracruz de Ignacio de la Llave,30170,Texcatepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599793,2017,30,Veracruz de Ignacio de la Llave,30171,Texhuacán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599891,2017,30,Veracruz de Ignacio de la Llave,30172,Texistepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599989,2017,30,Veracruz de Ignacio de la Llave,30173,Tezonapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600087,2017,30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
600185,2017,30,Veracruz de Ignacio de la Llave,30175,Tihuatlán,Acoso sexual,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
600283,2017,30,Veracruz de Ignacio de la Llave,30176,Tlacojalpan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600381,2017,30,Veracruz de Ignacio de la Llave,30177,Tlacolulan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600479,2017,30,Veracruz de Ignacio de la Llave,30178,Tlacotalpan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600577,2017,30,Veracruz de Ignacio de la Llave,30179,Tlacotepec de Mejía,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600675,2017,30,Veracruz de Ignacio de la Llave,30180,Tlachichilco,Acoso sexual,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600773,2017,30,Veracruz de Ignacio de la Llave,30181,Tlalixcoyan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600871,2017,30,Veracruz de Ignacio de la Llave,30182,Tlalnelhuayocan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
600969,2017,30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
601067,2017,30,Veracruz de Ignacio de la Llave,30184,Tlaquilpa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601165,2017,30,Veracruz de Ignacio de la Llave,30185,Tlilapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601263,2017,30,Veracruz de Ignacio de la Llave,30186,Tomatlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601361,2017,30,Veracruz de Ignacio de la Llave,30187,Tonayán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601459,2017,30,Veracruz de Ignacio de la Llave,30188,Totutla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601557,2017,30,Veracruz de Ignacio de la Llave,30189,Tuxpan,Acoso sexual,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601655,2017,30,Veracruz de Ignacio de la Llave,30190,Tuxtilla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601753,2017,30,Veracruz de Ignacio de la Llave,30191,Ursulo Galván,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601851,2017,30,Veracruz de Ignacio de la Llave,30192,Vega de Alatorre,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
601949,2017,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Acoso sexual,4,0,2,0,5,3,0.0,1.0,1.0,0.0,0.0,0.0
602047,2017,30,Veracruz de Ignacio de la Llave,30194,Villa Aldama,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602145,2017,30,Veracruz de Ignacio de la Llave,30195,Xoxocotla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602243,2017,30,Veracruz de Ignacio de la Llave,30196,Yanga,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602341,2017,30,Veracruz de Ignacio de la Llave,30197,Yecuatla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602439,2017,30,Veracruz de Ignacio de la Llave,30198,Zacualpan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602537,2017,30,Veracruz de Ignacio de la Llave,30199,Zaragoza,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602635,2017,30,Veracruz de Ignacio de la Llave,30200,Zentla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602733,2017,30,Veracruz de Ignacio de la Llave,30201,Zongolica,Acoso sexual,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602831,2017,30,Veracruz de Ignacio de la Llave,30202,Zontecomatlán de López y Fuentes,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
602929,2017,30,Veracruz de Ignacio de la Llave,30203,Zozocolco de Hidalgo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603027,2017,30,Veracruz de Ignacio de la Llave,30204,Agua Dulce,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
603125,2017,30,Veracruz de Ignacio de la Llave,30205,El Higo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603223,2017,30,Veracruz de Ignacio de la Llave,30206,Nanchital de Lázaro Cárdenas del Río,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603321,2017,30,Veracruz de Ignacio de la Llave,30207,Tres Valles,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603419,2017,30,Veracruz de Ignacio de la Llave,30208,Carlos A. Carrillo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603517,2017,30,Veracruz de Ignacio de la Llave,30209,Tatahuicapan de Juárez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603615,2017,30,Veracruz de Ignacio de la Llave,30210,Uxpanapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603713,2017,30,Veracruz de Ignacio de la Llave,30211,San Rafael,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603811,2017,30,Veracruz de Ignacio de la Llave,30212,Santiago Sochiapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603909,2017,30,Veracruz de Ignacio de la Llave,30998,No Especificado,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604007,2017,30,Veracruz de Ignacio de la Llave,30999,Otros Municipios,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604105,2017,31,Yucatán,31001,Abalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604203,2017,31,Yucatán,31002,Acanceh,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604301,2017,31,Yucatán,31003,Akil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604399,2017,31,Yucatán,31004,Baca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604497,2017,31,Yucatán,31005,Bokobá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604595,2017,31,Yucatán,31006,Buctzotz,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604693,2017,31,Yucatán,31007,Cacalchén,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604791,2017,31,Yucatán,31008,Calotmul,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604889,2017,31,Yucatán,31009,Cansahcab,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
604987,2017,31,Yucatán,31010,Cantamayec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605085,2017,31,Yucatán,31011,Celestún,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605183,2017,31,Yucatán,31012,Cenotillo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605281,2017,31,Yucatán,31013,Conkal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605379,2017,31,Yucatán,31014,Cuncunul,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605477,2017,31,Yucatán,31015,Cuzamá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605575,2017,31,Yucatán,31016,Chacsinkín,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605673,2017,31,Yucatán,31017,Chankom,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605771,2017,31,Yucatán,31018,Chapab,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605869,2017,31,Yucatán,31019,Chemax,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
605967,2017,31,Yucatán,31020,Chicxulub Pueblo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606065,2017,31,Yucatán,31021,Chichimilá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606163,2017,31,Yucatán,31022,Chikindzonot,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606261,2017,31,Yucatán,31023,Chocholá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606359,2017,31,Yucatán,31024,Chumayel,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606457,2017,31,Yucatán,31025,Dzán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606555,2017,31,Yucatán,31026,Dzemul,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606653,2017,31,Yucatán,31027,Dzidzantún,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606751,2017,31,Yucatán,31028,Dzilam de Bravo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606849,2017,31,Yucatán,31029,Dzilam González,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
606947,2017,31,Yucatán,31030,Dzitás,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607045,2017,31,Yucatán,31031,Dzoncauich,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607143,2017,31,Yucatán,31032,Espita,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607241,2017,31,Yucatán,31033,Halachó,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607339,2017,31,Yucatán,31034,Hocabá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607437,2017,31,Yucatán,31035,Hoctún,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607535,2017,31,Yucatán,31036,Homún,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607633,2017,31,Yucatán,31037,Huhí,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607731,2017,31,Yucatán,31038,Hunucmá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607829,2017,31,Yucatán,31039,Ixil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607927,2017,31,Yucatán,31040,Izamal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608025,2017,31,Yucatán,31041,Kanasín,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608123,2017,31,Yucatán,31042,Kantunil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608221,2017,31,Yucatán,31043,Kaua,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608319,2017,31,Yucatán,31044,Kinchil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608417,2017,31,Yucatán,31045,Kopomá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608515,2017,31,Yucatán,31046,Mama,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608613,2017,31,Yucatán,31047,Maní,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608711,2017,31,Yucatán,31048,Maxcanú,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608809,2017,31,Yucatán,31049,Mayapán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
608907,2017,31,Yucatán,31050,Mérida,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609005,2017,31,Yucatán,31051,Mocochá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609103,2017,31,Yucatán,31052,Motul,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609201,2017,31,Yucatán,31053,Muna,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609299,2017,31,Yucatán,31054,Muxupip,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609397,2017,31,Yucatán,31055,Opichén,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609495,2017,31,Yucatán,31056,Oxkutzcab,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609593,2017,31,Yucatán,31057,Panabá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609691,2017,31,Yucatán,31058,Peto,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609789,2017,31,Yucatán,31059,Progreso,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609887,2017,31,Yucatán,31060,Quintana Roo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609985,2017,31,Yucatán,31061,Río Lagartos,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610083,2017,31,Yucatán,31062,Sacalum,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610181,2017,31,Yucatán,31063,Samahil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610279,2017,31,Yucatán,31064,Sanahcat,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610377,2017,31,Yucatán,31065,San Felipe,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610475,2017,31,Yucatán,31066,Santa Elena,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610573,2017,31,Yucatán,31067,Seyé,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
610671,2017,31,Yucatán,31068,Sinanché,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
